danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,hit,bars,beats,sections,segments,tatums
0.581,0.607,4,-8.458,1,0.028,0.189,1.6e-06,0.0882,0.213,102.03,audio_features,60g4sp8i3gXSb1EkphMl1g,spotify:track:60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/tracks/60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/audio-analysis/60g4sp8i3gXSb1EkphMl1g,281467,4,2000,1,0.4192325862241522,1.6840359819512554,0.053292277909849854,3.744670727798783,3.3680719639025107
0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,audio_features,0v1XpBHnsbkCn7iJ9Ucr1l,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l,224493,4,2000,1,0.4944467615140281,1.9822415213850675,0.035635802631641664,2.9310447664525268,3.964483042770135
0.586,0.659,0,-7.92,0,0.0304,0.011,0.0,0.106,0.147,111.989,audio_features,3zYufmyv6HOuiHn1eMR6Ja,spotify:track:3zYufmyv6HOuiHn1eMR6Ja,https://api.spotify.com/v1/tracks/3zYufmyv6HOuiHn1eMR6Ja,https://api.spotify.com/v1/audio-analysis/3zYufmyv6HOuiHn1eMR6Ja,285960,4,2000,1,0.45810602881521895,1.842915093020003,0.04895789620926004,4.1299482445097215,3.685830186040006
0.623,0.909,7,-4.78,1,0.0312,0.0717,3.17e-05,0.0579,0.958,104.617,audio_features,4D6bsg0MqGF0PIZLgDydWp,spotify:track:4D6bsg0MqGF0PIZLgDydWp,https://api.spotify.com/v1/tracks/4D6bsg0MqGF0PIZLgDydWp,https://api.spotify.com/v1/audio-analysis/4D6bsg0MqGF0PIZLgDydWp,221653,4,2000,1,0.424085646532554,1.7143887838550054,0.04060394488077644,3.500962358609169,3.4287775677100107
0.666,0.968,10,-3.196,1,0.046,0.123,0.0,0.347,0.834,135.099,audio_features,0HNXnhNZZtRZFLhP4hfyCP,spotify:track:0HNXnhNZZtRZFLhP4hfyCP,https://api.spotify.com/v1/tracks/0HNXnhNZZtRZFLhP4hfyCP,https://api.spotify.com/v1/audio-analysis/0HNXnhNZZtRZFLhP4hfyCP,219240,4,2000,1,0.5473453749315818,2.203065134099617,0.04561211457763182,3.890713373471994,4.406130268199234
0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,audio_features,2m1hi0nfMR9vdGC8UcrnwU,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067,4,2000,1,0.604549070140681,2.4481244523518666,0.0478850748626282,3.459696658824887,4.896248904703733
0.637,0.759,3,-6.389,0,0.0305,0.0504,0.0,0.0642,0.741,93.898,audio_features,4cKGldbhGJniI8BrB3K6tb,spotify:track:4cKGldbhGJniI8BrB3K6tb,https://api.spotify.com/v1/tracks/4cKGldbhGJniI8BrB3K6tb,https://api.spotify.com/v1/audio-analysis/4cKGldbhGJniI8BrB3K6tb,257067,4,2000,1,0.3851140879090203,1.5482364342201018,0.03501037162809276,3.5905081125255127,3.0964728684402036
0.771,0.796,5,-3.081,0,0.076,0.0993,0.00278,0.0981,0.801,99.316,audio_features,0ekdT3jOhn3LinWtqHhmsw,spotify:track:0ekdT3jOhn3LinWtqHhmsw,https://api.spotify.com/v1/tracks/0ekdT3jOhn3LinWtqHhmsw,https://api.spotify.com/v1/audio-analysis/0ekdT3jOhn3LinWtqHhmsw,265027,4,2000,1,0.4188257732702901,1.6413442465997854,0.03395884648137487,4.908939919140968,3.282688493199571
0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,audio_features,3PbHle8KhJp6GuO1jLdEmQ,spotify:track:3PbHle8KhJp6GuO1jLdEmQ,https://api.spotify.com/v1/tracks/3PbHle8KhJp6GuO1jLdEmQ,https://api.spotify.com/v1/audio-analysis/3PbHle8KhJp6GuO1jLdEmQ,265907,4,2000,1,0.39111465721733657,1.5719800645850643,0.04136789643644906,3.1439601291701287,3.1439601291701287
0.522,0.803,1,-5.825,1,0.0327,0.00117,0.00167,0.31,0.0783,135.205,audio_features,1Le4SDanBrX8OtmnnyTNrh,spotify:track:1Le4SDanBrX8OtmnnyTNrh,https://api.spotify.com/v1/tracks/1Le4SDanBrX8OtmnnyTNrh,https://api.spotify.com/v1/audio-analysis/1Le4SDanBrX8OtmnnyTNrh,352173,4,2000,1,0.556544115463141,2.223336951059385,0.045432172690868654,4.509143139568714,4.44667390211877
0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137,audio_features,5bGmuxShUba9maPswDnhCs,spotify:track:5bGmuxShUba9maPswDnhCs,https://api.spotify.com/v1/tracks/5bGmuxShUba9maPswDnhCs,https://api.spotify.com/v1/audio-analysis/5bGmuxShUba9maPswDnhCs,215800,4,2000,1,0.593141797961075,2.367933271547729,0.04170528266913809,4.017608897126969,4.735866543095458
0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,audio_features,0WHOPmOuQKuu05k4g3UTvk,spotify:track:0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/tracks/0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/audio-analysis/0WHOPmOuQKuu05k4g3UTvk,280813,4,2000,1,0.772755366447717,3.1088268889809076,0.049855184932110774,3.7925551394784267,6.217653777961815
0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,audio_features,0eKyHwckh9vQb8ncZ2DXCs,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,https://api.spotify.com/v1/tracks/0eKyHwckh9vQb8ncZ2DXCs,https://api.spotify.com/v1/audio-analysis/0eKyHwckh9vQb8ncZ2DXCs,274800,4,2000,1,0.5822416302765647,2.328966521106259,0.04002911208151383,2.925764192139738,4.657933042212518
0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,2000,1,0.369244135534318,1.4813205907906168,0.043440486533449174,4.908774978279757,2.9626411815812337
0.746,0.443,1,-7.693,0,0.0771,0.282,0.0,0.14,0.272,119.311,audio_features,3w8Mw9GHYepoTWOSdiyosj,spotify:track:3w8Mw9GHYepoTWOSdiyosj,https://api.spotify.com/v1/tracks/3w8Mw9GHYepoTWOSdiyosj,https://api.spotify.com/v1/audio-analysis/3w8Mw9GHYepoTWOSdiyosj,274227,4,2000,1,0.4850002195264152,1.9509407326814445,0.06563912745470281,3.675791137463357,3.901881465362889
0.63,0.625,6,-5.088,0,0.0252,0.231,0.0,0.0765,0.683,167.998,audio_features,3BsaRV5QIulYz2lV9WWa8T,spotify:track:3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/tracks/3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/audio-analysis/3BsaRV5QIulYz2lV9WWa8T,234960,4,2000,1,0.6767109295199183,2.749404153898536,0.05532856656452162,3.0856315968675516,5.498808307797072
0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,audio_features,7BgUcOjSOlKJXASLgJ6bx1,spotify:track:7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/tracks/7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/audio-analysis/7BgUcOjSOlKJXASLgJ6bx1,348893,4,2000,1,0.6276989982095961,2.4993311709532775,0.042993082069150416,3.505369291371397,4.998662341906555
0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996,audio_features,2N4viTG9njqCa4c46YyWs1,spotify:track:2N4viTG9njqCa4c46YyWs1,https://api.spotify.com/v1/tracks/2N4viTG9njqCa4c46YyWs1,https://api.spotify.com/v1/audio-analysis/2N4viTG9njqCa4c46YyWs1,219360,4,2000,1,0.5014587892049599,2.0195113056163385,0.04558716265499635,4.558716265499635,4.039022611232677
0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,audio_features,1uPrIHgYztXSkkcts9jet8,spotify:track:1uPrIHgYztXSkkcts9jet8,https://api.spotify.com/v1/tracks/1uPrIHgYztXSkkcts9jet8,https://api.spotify.com/v1/audio-analysis/1uPrIHgYztXSkkcts9jet8,280627,4,2000,1,0.5950966600894826,2.3803866403579304,0.04988834276199255,4.008884686231544,4.760773280715861
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4,2000,1,0.42880855772777576,1.6921800073773516,0.03227591294725194,3.264478052379196,3.3843600147547033
0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.74,115.005,audio_features,1C2Q3AymKS17bw7T5gfq6p,spotify:track:1C2Q3AymKS17bw7T5gfq6p,https://api.spotify.com/v1/tracks/1C2Q3AymKS17bw7T5gfq6p,https://api.spotify.com/v1/audio-analysis/1C2Q3AymKS17bw7T5gfq6p,220107,4,2000,1,0.4724981755437034,1.9036224572385743,0.05906227194296292,3.4437847794435306,3.8072449144771485
0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00444,0.101,0.695,97.923,audio_features,635PqgECfFbL0MNLogX7Yv,spotify:track:635PqgECfFbL0MNLogX7Yv,https://api.spotify.com/v1/tracks/635PqgECfFbL0MNLogX7Yv,https://api.spotify.com/v1/audio-analysis/635PqgECfFbL0MNLogX7Yv,298960,4,2000,1,0.4013914905004014,1.6289804656141291,0.050173936312550176,3.953706181428954,3.2579609312282583
0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,1ZozJfi8u9cO2Ob8KwiwNT,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/tracks/1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/audio-analysis/1ZozJfi8u9cO2Ob8KwiwNT,316733,4,2000,1,0.6535466080078592,2.585771362118052,0.044201219865265845,3.378236089702461,5.171542724236104
0.667,0.817,8,-9.149,0,0.0592,0.00431,0.761,0.288,0.761,136.957,audio_features,0pMUR7Uvp6vxlbG0qBFvgM,spotify:track:0pMUR7Uvp6vxlbG0qBFvgM,https://api.spotify.com/v1/tracks/0pMUR7Uvp6vxlbG0qBFvgM,https://api.spotify.com/v1/audio-analysis/0pMUR7Uvp6vxlbG0qBFvgM,217573,4,2000,1,0.5607304902673503,2.2475181126289696,0.05515381871482134,4.040017220860664,4.495036225257939
0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,audio_features,1m2xMsxbtxv21Brome189p,spotify:track:1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/tracks/1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/audio-analysis/1m2xMsxbtxv21Brome189p,296693,4,2000,1,0.5595002759246391,2.244742070878371,0.04044580307888957,3.7041614653083035,4.489484141756742
0.772,0.688,1,-4.715,0,0.0405,0.0548,9.79e-05,0.0725,0.348,98.0,audio_features,3G6hxSp260RzGw4sOiDOQ3,spotify:track:3G6hxSp260RzGw4sOiDOQ3,https://api.spotify.com/v1/tracks/3G6hxSp260RzGw4sOiDOQ3,https://api.spotify.com/v1/audio-analysis/3G6hxSp260RzGw4sOiDOQ3,236907,4,2000,1,0.4052228497735902,1.625112470446169,0.04221071351808231,4.381472063176944,3.250224940892338
0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,audio_features,5PMKzsUsTpZZGsCcJBuhP2,spotify:track:5PMKzsUsTpZZGsCcJBuhP2,https://api.spotify.com/v1/tracks/5PMKzsUsTpZZGsCcJBuhP2,https://api.spotify.com/v1/audio-analysis/5PMKzsUsTpZZGsCcJBuhP2,243733,4,2000,1,0.42259298625292707,1.6985776340651633,0.04513128979400192,4.849562230591843,3.3971552681303265
0.801,0.876,8,-3.94,0,0.0446,0.144,1.38e-05,0.104,0.932,122.979,audio_features,7GHKA8GIMcND6c5nN1sFnD,spotify:track:7GHKA8GIMcND6c5nN1sFnD,https://api.spotify.com/v1/tracks/7GHKA8GIMcND6c5nN1sFnD,https://api.spotify.com/v1/audio-analysis/7GHKA8GIMcND6c5nN1sFnD,211893,4,2000,1,0.5049710625624696,2.034042317424527,0.03303549007418025,4.072803990573936,4.068084634849054
0.797,0.622,6,-5.642,0,0.29,0.0807,0.0,0.0841,0.731,93.02,audio_features,6dp3XPQJuC7qP7TaEFVgL5,spotify:track:6dp3XPQJuC7qP7TaEFVgL5,https://api.spotify.com/v1/tracks/6dp3XPQJuC7qP7TaEFVgL5,https://api.spotify.com/v1/audio-analysis/6dp3XPQJuC7qP7TaEFVgL5,284000,4,2000,1,0.38380281690140844,1.5422535211267605,0.03873239436619718,4.616197183098592,3.084507042253521
0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,audio_features,0IvTGWbNnCiUi9IOF7ye3F,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,https://api.spotify.com/v1/tracks/0IvTGWbNnCiUi9IOF7ye3F,https://api.spotify.com/v1/audio-analysis/0IvTGWbNnCiUi9IOF7ye3F,251040,4,2000,1,0.5377629063097514,2.147068196303378,0.02788400254939452,4.1746335245379225,4.294136392606756
0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,audio_features,2dwhMQsFeHr2S787WxqAqW,spotify:track:2dwhMQsFeHr2S787WxqAqW,https://api.spotify.com/v1/tracks/2dwhMQsFeHr2S787WxqAqW,https://api.spotify.com/v1/audio-analysis/2dwhMQsFeHr2S787WxqAqW,347107,4,2000,1,0.6856682035429686,2.754196649525538,0.04609534141465336,4.520224417474445,5.508393299051076
0.822,0.847,10,-6.729,0,0.0916,0.0862,0.0,0.0452,0.667,107.906,audio_features,6dJ2mSRaKE9ctYw9qWNGWQ,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/tracks/6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/audio-analysis/6dJ2mSRaKE9ctYw9qWNGWQ,202800,4,2000,1,0.4487179487179487,1.7948717948717947,0.04437869822485207,4.467455621301775,3.5897435897435894
0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,audio_features,0s46SltT4On0Z6kglK1I5c,spotify:track:0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/tracks/0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/audio-analysis/0s46SltT4On0Z6kglK1I5c,227867,4,2000,1,0.4037448741406543,1.6281450902845949,0.03949678116593357,5.0336453330362,3.2562901805691897
0.721,0.836,8,-3.972,0,0.206,0.112,0.0,0.235,0.508,126.279,audio_features,3VEZvzr84WVnoorZ4tlBSw,spotify:track:3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/tracks/3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/audio-analysis/3VEZvzr84WVnoorZ4tlBSw,244053,4,2000,1,0.5203780665479959,2.101999591646629,0.04507211600022012,4.011418324019591,4.203999183293258
0.313,0.831,1,-3.894,1,0.0404,0.000127,0.000341,0.24,0.332,152.034,audio_features,0M6TRIhQggFpwgaefCfnGH,spotify:track:0M6TRIhQggFpwgaefCfnGH,https://api.spotify.com/v1/tracks/0M6TRIhQggFpwgaefCfnGH,https://api.spotify.com/v1/audio-analysis/0M6TRIhQggFpwgaefCfnGH,236867,4,2000,1,0.6248240835234438,2.4528567062643303,0.04221784348131377,2.461300274960593,4.9057134125286606
0.829,0.652,7,-8.693,0,0.108,0.067,0.0,0.0812,0.726,99.581,audio_features,3NEzjZbeSCy72Kx1clSYgC,spotify:track:3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/tracks/3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/audio-analysis/3NEzjZbeSCy72Kx1clSYgC,243159,4,2000,1,0.4112529330559186,1.6573493202153518,0.053462881297269414,4.49088202897063,3.3146986404307035
0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,audio_features,0ZqveF2rEFlz2oqF2xrriP,spotify:track:0ZqveF2rEFlz2oqF2xrriP,https://api.spotify.com/v1/tracks/0ZqveF2rEFlz2oqF2xrriP,https://api.spotify.com/v1/audio-analysis/0ZqveF2rEFlz2oqF2xrriP,285427,4,2000,1,0.525529026422093,2.0916055251599297,0.0595599563278372,4.071098191349813,4.183211050319859
0.813,0.491,10,-9.923,0,0.077,0.241,4.61e-05,0.0817,0.868,99.008,audio_features,3ii5VBrIXJXKEVkjx1IAdP,spotify:track:3ii5VBrIXJXKEVkjx1IAdP,https://api.spotify.com/v1/tracks/3ii5VBrIXJXKEVkjx1IAdP,https://api.spotify.com/v1/audio-analysis/3ii5VBrIXJXKEVkjx1IAdP,276267,4,2000,1,0.40902510639539347,1.6433398079956518,0.043436294484466564,4.4703186406930175,3.2866796159913036
0.664,0.396,5,-9.131,0,0.0298,0.52,0.0,0.268,0.453,102.053,audio_features,2uZwyxrg6VPvlVsvclIfel,spotify:track:2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/tracks/2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/audio-analysis/2uZwyxrg6VPvlVsvclIfel,253627,4,2000,1,0.42582274276686843,1.6875197583724046,0.03548522856390571,3.6746925579511243,3.3750395167448093
0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,audio_features,3lqT89gv8p3PYwXtr3ODjv,spotify:track:3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/tracks/3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/audio-analysis/3lqT89gv8p3PYwXtr3ODjv,226760,4,2000,1,0.36602575410125243,1.4949726583171636,0.039689539601340626,3.2898218380666786,2.9899453166343273
0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,audio_features,2avKuMN2QXkaG9vvHa2JLt,spotify:track:2avKuMN2QXkaG9vvHa2JLt,https://api.spotify.com/v1/tracks/2avKuMN2QXkaG9vvHa2JLt,https://api.spotify.com/v1/audio-analysis/2avKuMN2QXkaG9vvHa2JLt,321040,4,2000,1,0.4049339646150012,1.6290804884126588,0.049838026414153996,4.239347121853974,3.2581609768253177
0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,2001,1,0.319312660646969,1.2964863450364887,0.038471404897225184,3.220056589897748,2.5929726900729775
0.653,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,3unsLiH5FXmaDWtT5Imolu,spotify:track:3unsLiH5FXmaDWtT5Imolu,https://api.spotify.com/v1/tracks/3unsLiH5FXmaDWtT5Imolu,https://api.spotify.com/v1/audio-analysis/3unsLiH5FXmaDWtT5Imolu,210200,3,2001,1,0.5233111322549953,1.5889628924833492,0.03330161750713606,3.6298763082778307,3.1779257849666984
0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,audio_features,7vFv0yFGMJW3qVXbAd9BK9,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/tracks/7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/audio-analysis/7vFv0yFGMJW3qVXbAd9BK9,249627,4,2001,1,0.3845743078884283,1.542303213927551,0.03204785899070236,3.3129474231638563,3.084606427855102
0.537,0.858,1,-4.903,1,0.0349,0.000966,0.0,0.0812,0.502,124.599,audio_features,6jWLyg8AuMQ9LtIB2UlfOF,spotify:track:6jWLyg8AuMQ9LtIB2UlfOF,https://api.spotify.com/v1/tracks/6jWLyg8AuMQ9LtIB2UlfOF,https://api.spotify.com/v1/audio-analysis/6jWLyg8AuMQ9LtIB2UlfOF,216360,4,2001,1,0.5037899796635237,2.038269550748752,0.04159733777038269,3.0597152893325936,4.076539101497504
0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862,audio_features,0HKD13PLq2WicViBBhSrOl,spotify:track:0HKD13PLq2WicViBBhSrOl,https://api.spotify.com/v1/tracks/0HKD13PLq2WicViBBhSrOl,https://api.spotify.com/v1/audio-analysis/0HKD13PLq2WicViBBhSrOl,196987,4,2001,1,0.7462434258238604,2.979897217405483,0.045688373009624104,2.7971437253669866,5.959794434810966
0.668,0.772,9,-5.4,0,0.0307,0.123,0.0,0.341,0.911,118.011,audio_features,6WJtzSaXumGZ7pIa0z7QIP,spotify:track:6WJtzSaXumGZ7pIa0z7QIP,https://api.spotify.com/v1/tracks/6WJtzSaXumGZ7pIa0z7QIP,https://api.spotify.com/v1/audio-analysis/6WJtzSaXumGZ7pIa0z7QIP,241000,4,2001,1,0.47717842323651455,1.9253112033195021,0.04564315352697095,3.6929460580912865,3.8506224066390042
0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,audio_features,4KoecuyOpZaNFZ0UqVsllc,spotify:track:4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/audio-analysis/4KoecuyOpZaNFZ0UqVsllc,218440,4,2001,1,0.4303246483595269,1.7304544370202253,0.04577921791058797,3.286947845980216,3.4609088740404506
0.622,0.608,10,-5.085,1,0.036,0.138,5.38e-06,0.273,0.607,89.661,audio_features,2tP7ZekzXfduShx8C6cbll,spotify:track:2tP7ZekzXfduShx8C6cbll,https://api.spotify.com/v1/tracks/2tP7ZekzXfduShx8C6cbll,https://api.spotify.com/v1/audio-analysis/2tP7ZekzXfduShx8C6cbll,243160,4,2001,1,0.3660141470636618,1.4846191807863136,0.032900148050666225,3.6724790261556177,2.969238361572627
0.33,0.905,4,-5.047,1,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,audio_features,4yA2SM7XCLkSgkBUSoZb5S,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,https://api.spotify.com/v1/tracks/4yA2SM7XCLkSgkBUSoZb5S,https://api.spotify.com/v1/audio-analysis/4yA2SM7XCLkSgkBUSoZb5S,228800,4,2001,1,0.6774475524475524,2.714160839160839,0.026223776223776224,3.374125874125874,5.428321678321678
0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,audio_features,3RmKpob8xzv1pzHEQrMJah,spotify:track:3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,230133,4,2001,1,0.36935110616093725,1.4904403460376643,0.039107764181746295,3.8586327325989678,2.9808806920753286
0.676,0.715,6,-6.854,1,0.0287,0.00284,0.0746,0.0685,0.275,129.006,audio_features,1bNl9932PbUOu7Zw1xe2fR,spotify:track:1bNl9932PbUOu7Zw1xe2fR,https://api.spotify.com/v1/tracks/1bNl9932PbUOu7Zw1xe2fR,https://api.spotify.com/v1/audio-analysis/1bNl9932PbUOu7Zw1xe2fR,231167,4,2001,1,0.5320837181387297,2.1283348725549187,0.03893295498576071,3.8586884274776163,4.256669745109837
0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,audio_features,5c1QJAiC3773EwiZLwHf5x,spotify:track:5c1QJAiC3773EwiZLwHf5x,https://api.spotify.com/v1/tracks/5c1QJAiC3773EwiZLwHf5x,https://api.spotify.com/v1/audio-analysis/5c1QJAiC3773EwiZLwHf5x,231667,4,2001,1,0.31942445583561935,1.2906474634439213,0.03884892030433208,3.051798517240309,2.5812949268878427
0.541,0.899,1,-6.261,1,0.0636,0.0178,2.95e-06,0.286,0.83,106.68,audio_features,61fUmn6wYvU7qS62wNvQFN,spotify:track:61fUmn6wYvU7qS62wNvQFN,https://api.spotify.com/v1/tracks/61fUmn6wYvU7qS62wNvQFN,https://api.spotify.com/v1/audio-analysis/61fUmn6wYvU7qS62wNvQFN,212973,4,2001,1,0.43667439486437104,1.7560884266588686,0.05634508320830594,3.770425151355806,3.512176853317737
0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,audio_features,5QpaGzWp0hwB5faV8dkbAz,spotify:track:5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/audio-analysis/5QpaGzWp0hwB5faV8dkbAz,208600,4,2001,1,0.4506232023010547,1.8168744007670183,0.03355704697986577,3.101629913710451,3.6337488015340367
0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,audio_features,2MLHyLy5z5l5YRp7momlgw,spotify:track:2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,200307,4,2001,1,0.46928042885441607,1.892098750381103,0.0399387599025035,3.02536106261464,3.784197500762206
0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,audio_features,7kzKAuUzOITUauHAhoMoxA,spotify:track:7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/tracks/7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/audio-analysis/7kzKAuUzOITUauHAhoMoxA,193051,4,2001,1,0.4299388709805248,1.7197554839220992,0.041439891178845764,3.9471496347850588,3.4395109678441984
0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.095,0.347,105.006,audio_features,2B1jt2a6zdN4qLiugoEJry,spotify:track:2B1jt2a6zdN4qLiugoEJry,https://api.spotify.com/v1/tracks/2B1jt2a6zdN4qLiugoEJry,https://api.spotify.com/v1/audio-analysis/2B1jt2a6zdN4qLiugoEJry,197360,4,2001,1,0.42561815970814754,1.712606404539927,0.040535062829347386,3.465747871909201,3.425212809079854
0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,audio_features,1t5nwfsb90IliczIhOMnpJ,spotify:track:1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/tracks/1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/audio-analysis/1t5nwfsb90IliczIhOMnpJ,197827,4,2001,1,0.5054929901265087,2.0421916801110953,0.03538450930885561,4.261305906766468,4.084383360222191
